pair_id,condition,branch_turn,turn,iv1,belief_category,target_llm,is_control,sim_belief,sim_char
cell-iv1-emotional__iv2-none__belief-fake_news-0022__model-gpt-5.3-chat,original,1,6,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.295296,0.420525
cell-iv1-emotional__iv2-none__belief-fake_news-0022__model-gpt-5.3-chat,original,1,7,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.384932,0.428463
cell-iv1-emotional__iv2-none__belief-fake_news-0022__model-gpt-5.3-chat,original,1,8,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.299772,0.449408
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,noref,1,1,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.72844,0.103317
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,noref,1,2,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.517307,0.370488
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,noref,1,3,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.497926,0.385997
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,noref,1,4,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.504235,0.327993
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,noref,1,5,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.425173,0.379651
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,noref,1,6,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.398413,0.383965
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,noref,1,7,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.428647,0.379106
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,noref,1,8,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.386858,0.36815
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,original,1,1,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.688405,0.172929
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,original,1,2,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.551394,0.328508
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,original,1,3,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.49051,0.274118
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,original,1,4,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.386944,0.332909
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,original,1,5,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.480442,0.310951
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,original,1,6,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.420596,0.342931
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,original,1,7,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.423425,0.310515
cell-iv1-emotional__iv2-none__belief-fake_news-0024__model-deepseek-v3.2,original,1,8,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.380776,0.295554
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,noref,1,1,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.452877,0.280962
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,noref,1,2,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.320067,0.431761
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,noref,1,3,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.347812,0.407628
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,noref,1,4,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.312412,0.394781
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,noref,1,5,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.248119,0.341645
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,noref,1,6,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.2048,0.373686
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,noref,1,7,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.242765,0.381917
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,noref,1,8,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.202405,0.341098
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,original,1,1,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.438054,0.321611
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,original,1,2,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.487489,0.35804
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,original,1,3,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.162321,0.419495
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,original,1,4,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.349698,0.311765
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,original,1,5,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.371986,0.409647
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,original,1,6,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.33449,0.332602
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,original,1,7,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.151327,0.36865
cell-iv1-emotional__iv2-none__belief-fake_news-0028__model-gemini-3-flash,original,1,8,emotional,fake_news,openrouter/google/gemini-3-flash-preview,False,0.37666,0.385442
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,noref,3,1,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.648669,0.193949
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,noref,3,2,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.493935,0.321064
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,noref,3,3,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.31516,0.372364
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,noref,3,4,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.396196,0.323476
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,noref,3,5,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.358064,0.408484
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,noref,3,6,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.319363,0.372896
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,noref,3,7,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.335233,0.334818
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,noref,3,8,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.320818,0.341033
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,original,3,1,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.648669,0.193949
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,original,3,2,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.493935,0.321064
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,original,3,3,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.366466,0.447171
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,original,3,4,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.275911,0.40845
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,original,3,5,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.381328,0.360807
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,original,3,6,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.331281,0.38511
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,original,3,7,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.323115,0.350354
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-deepseek-v3.2,original,3,8,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.189159,0.378526
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,1,1,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.647013,0.195206
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,1,2,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.440022,0.380968
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,1,3,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.426783,0.399425
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,1,4,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.413915,0.400876
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,1,5,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.335812,0.37909
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,1,6,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.353854,0.409077
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,1,7,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.372333,0.349001
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,1,8,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.397195,0.337083
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,1,1,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.607589,0.224124
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,1,2,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.490177,0.363806
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,1,3,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.476821,0.389598
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,1,4,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.400179,0.365645
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,1,5,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.300825,0.354803
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,1,6,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.373715,0.304816
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,1,7,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.406008,0.346295
cell-iv1-emotional__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,1,8,emotional,fake_news,openrouter/openai/gpt-5.3-chat,False,0.368227,0.348408
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,noref,1,1,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.654116,0.30347
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,noref,1,2,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.581996,0.441219
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,noref,1,3,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.536999,0.476649
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,noref,1,4,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.36439,0.551974
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,noref,1,5,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.460942,0.503485
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,noref,1,6,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.501518,0.54194
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,noref,1,7,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.304107,0.543267
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,noref,1,8,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.252959,0.480334
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,original,1,1,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.615831,0.329966
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,original,1,2,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.448469,0.510891
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,original,1,3,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.409069,0.54556
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,original,1,4,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.373139,0.559513
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,original,1,5,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.190381,0.520788
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,original,1,6,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.228745,0.563653
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,original,1,7,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.132163,0.468887
cell-iv1-emotional__iv2-none__belief-fake_news-0039__model-claude-sonnet-4.6,original,1,8,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.33492,0.548313
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,noref,4,1,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.670627,0.110904
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,noref,4,2,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.577551,0.304392
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,noref,4,3,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.441291,0.331166
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,noref,4,4,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.280887,0.470848
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,noref,4,5,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.245359,0.417061
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,noref,4,6,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.232506,0.395932
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,noref,4,7,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.206402,0.440471
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,noref,4,8,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.24979,0.395221
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,original,4,1,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.670627,0.110904
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,original,4,2,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.577551,0.304392
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,original,4,3,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.441291,0.331166
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,original,4,4,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.558922,0.402574
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,original,4,5,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.285298,0.405279
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,original,4,6,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.353047,0.364951
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,original,4,7,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.283936,0.401113
cell-iv1-emotional__iv2-none__belief-fake_news-0040__model-claude-sonnet-4.6,original,4,8,emotional,fake_news,openrouter/anthropic/claude-sonnet-4.6,False,0.299679,0.29387
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,noref,1,1,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.621455,0.234221
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,noref,1,2,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.222049,0.36582
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,noref,1,3,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.21718,0.316173
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,noref,1,4,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.190032,0.356114
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,noref,1,5,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.127128,0.265863
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,noref,1,6,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.259473,0.352042
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,noref,1,7,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.293444,0.31599
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,noref,1,8,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.3071,0.282755
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,original,1,1,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.680278,0.181278
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,original,1,2,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.362427,0.23492
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,original,1,3,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.340334,0.280506
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,original,1,4,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.333703,0.335255
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,original,1,5,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.279827,0.284658
cell-iv1-emotional__iv2-none__belief-fake_news-0044__model-deepseek-v3.2,original,1,6,emotional,fake_news,openrouter/deepseek/deepseek-v3.2,False,0.559056,0.274662
